open_date,close_date,department,city
2014-01-06 13:38:00,2014-01-21 07:32:00,Dept of Public Works,buffalo
2014-01-06 13:41:00,2014-01-06 15:31:00,Dept of Public Works,buffalo
2014-01-06 13:45:00,2014-01-13 09:31:00,DPIS,buffalo
2014-01-06 13:47:00,2014-01-13 09:30:00,DPIS,buffalo
2014-01-06 13:48:00,2014-01-13 09:29:00,DPIS,buffalo
2014-01-06 13:49:00,2014-01-13 09:29:00,DPIS,buffalo
2014-01-06 13:50:00,2014-01-13 09:28:00,DPIS,buffalo
2014-01-06 13:54:00,2014-01-14 15:49:00,Dept of Public Works,buffalo
2014-01-06 13:55:00,2014-01-10 08:09:00,Dept of Public Works,buffalo
2014-01-06 13:56:00,2014-01-16 12:38:00,Dept of Public Works,buffalo
2014-01-06 13:59:00,2014-01-15 08:23:00,DPIS,buffalo
2014-01-06 14:04:00,2014-01-30 11:05:00,Dept of Parking,buffalo
2014-01-06 14:04:00,2014-01-16 12:38:00,Dept of Public Works,buffalo
2014-01-06 14:05:00,2014-01-08 10:55:00,Buffalo Police Department,buffalo
2014-01-06 14:05:00,2014-01-14 08:06:00,Dept of Public Works,buffalo
2014-01-06 14:07:00,2014-01-14 08:37:00,Dept of Public Works,buffalo
2014-01-06 14:15:00,2014-01-16 15:30:00,Buffalo Municipal Housing Authority,buffalo
2014-01-06 14:25:00,2014-01-08 12:53:00,Dept of Public Works,buffalo
2014-01-06 14:25:00,2014-01-06 15:15:00,Assessment & Taxation,buffalo
2014-01-06 14:27:00,2014-01-22 10:40:00,DPIS,buffalo
2014-01-06 14:32:00,2014-01-16 16:08:00,Buffalo Municipal Housing Authority,buffalo
2014-01-06 14:33:00,2014-01-11 07:36:00,Dept of Public Works,buffalo
2014-01-06 14:33:00,2014-01-11 07:36:00,Dept of Public Works,buffalo
2014-01-06 14:46:00,2014-01-16 12:37:00,Dept of Public Works,buffalo
2014-01-06 14:47:00,2014-01-13 09:27:00,DPIS,buffalo
2014-01-06 14:47:00,2014-01-08 12:52:00,Dept of Public Works,buffalo
2014-01-06 14:47:00,2014-01-15 16:06:00,Utilities,buffalo
2014-01-06 14:48:00,2014-01-13 09:27:00,DPIS,buffalo
2014-01-06 14:52:00,2014-01-15 09:26:00,Dept of Public Works,buffalo
2014-01-06 14:55:00,2014-01-14 12:57:00,Dept of Public Works,buffalo
2014-01-06 14:59:00,2014-01-13 06:44:00,Dept of Public Works,buffalo
2014-01-06 15:01:00,2014-01-13 08:51:00,Dept of Public Works,buffalo
2014-01-06 15:02:00,2014-01-14 16:43:00,Dept of Public Works,buffalo
2014-01-06 15:06:00,2014-01-14 08:40:00,Dept of Public Works,buffalo
2014-01-06 15:13:00,2014-01-08 09:27:00,Office of the Mayor,buffalo
2014-01-06 15:18:00,2014-01-11 07:35:00,Dept of Public Works,buffalo
2014-01-06 15:20:00,2014-01-15 08:56:00,Utilities,buffalo
2014-01-06 15:20:00,2014-01-16 12:36:00,Dept of Public Works,buffalo
2014-01-06 15:23:00,2014-01-09 08:27:00,Utilities,buffalo
2014-01-06 15:24:00,2014-01-10 11:44:00,Dept of Public Works,buffalo
2014-01-06 15:32:00,2014-01-11 07:48:00,Dept of Public Works,buffalo
2014-01-06 15:39:00,2014-01-08 10:01:00,Dept of Parking,buffalo
2014-01-06 15:44:00,2014-01-08 07:20:00,Dept of Public Works,buffalo
2014-01-06 15:45:00,2014-01-24 11:03:00,DPIS,buffalo
2014-01-06 15:46:00,2014-01-10 08:06:00,Dept of Public Works,buffalo
2014-01-06 15:47:00,2014-01-21 11:04:00,Dept of Public Works,buffalo
2014-01-06 15:50:00,2014-01-09 11:26:00,Dept of Public Works,buffalo
2014-01-06 15:56:00,2014-01-13 08:53:00,Dept of Public Works,buffalo
2014-01-06 15:59:00,2014-01-10 16:32:00,Dept of Parking,buffalo
2014-01-06 16:02:00,2014-01-07 15:20:00,Dept of Public Works,buffalo
2014-01-06 16:03:00,2014-01-16 15:37:00,Buffalo Municipal Housing Authority,buffalo
2014-01-06 16:07:00,2014-01-09 11:47:00,Dept of Public Works,buffalo
2014-01-06 16:12:00,2014-01-15 16:06:00,Utilities,buffalo
2014-01-06 16:14:00,2014-01-13 09:06:00,Dept of Public Works,buffalo
2014-01-06 16:14:00,2014-01-13 09:07:00,Dept of Public Works,buffalo
2014-01-06 16:26:00,2014-01-15 16:06:00,Utilities,buffalo
2014-01-06 16:52:00,2014-01-14 07:59:00,Dept of Public Works,buffalo
2014-01-06 16:55:00,2014-01-10 16:26:00,Dept of Parking,buffalo
2014-01-06 16:55:00,2014-01-08 10:01:00,Dept of Parking,buffalo
2014-01-06 16:56:00,2014-01-08 12:52:00,Dept of Public Works,buffalo
2014-01-06 16:59:00,2014-01-11 07:48:00,Dept of Public Works,buffalo
2014-01-06 19:48:00,2014-01-08 09:56:00,Dept of Parking,buffalo
2014-01-07 09:05:00,2014-01-07 15:39:00,Dept of Public Works,buffalo
2014-01-07 09:05:00,2014-01-14 07:56:00,Dept of Public Works,buffalo
2014-01-07 09:05:00,2014-01-07 15:40:00,Dept of Public Works,buffalo
2014-01-07 09:09:00,2014-01-09 11:28:00,DPIS,buffalo
2014-01-07 09:22:00,2014-01-11 07:48:00,Dept of Public Works,buffalo
2014-01-07 09:24:00,2014-01-08 07:16:00,Dept of Public Works,buffalo
2014-01-07 09:27:00,2014-01-15 10:12:00,Dept of Public Works,buffalo
2014-01-07 09:28:00,2014-01-11 07:48:00,Dept of Public Works,buffalo
2014-01-07 09:30:00,2014-01-11 07:48:00,Dept of Public Works,buffalo
2014-01-07 09:32:00,2014-01-13 08:54:00,Dept of Public Works,buffalo
2014-01-07 09:36:00,2014-01-11 07:48:00,Dept of Public Works,buffalo
2014-01-07 09:39:00,2014-01-10 16:25:00,Dept of Parking,buffalo
2014-01-07 09:43:00,2014-01-07 12:31:00,Utilities,buffalo
2014-01-07 09:43:00,2014-01-15 16:06:00,Utilities,buffalo
2014-01-07 09:44:00,2014-01-09 11:25:00,Dept of Public Works,buffalo
2014-01-07 09:45:00,2014-01-09 11:25:00,Dept of Public Works,buffalo
2014-01-07 09:50:00,2014-01-11 07:00:00,Dept of Public Works,buffalo
2014-01-07 09:52:00,2014-01-10 08:19:00,Dept of Public Works,buffalo
2014-01-07 10:20:00,2014-01-11 07:48:00,Dept of Public Works,buffalo
2014-01-07 10:47:00,2014-01-08 10:55:00,Buffalo Police Department,buffalo
2014-01-07 11:05:00,2014-01-10 10:56:00,DPIS,buffalo
2014-01-07 11:30:00,2014-01-21 08:32:00,DPIS,buffalo
2014-01-07 11:37:00,2014-01-16 08:22:00,DPIS,buffalo
2014-01-07 12:51:00,2014-01-10 08:20:00,Dept of Public Works,buffalo
2014-01-07 12:52:00,2014-01-08 07:17:00,Dept of Public Works,buffalo
2014-01-07 12:52:00,2014-01-21 08:27:00,Dept of Public Works,buffalo
2014-01-07 13:19:00,2014-01-08 11:33:00,Dept of Public Works,buffalo
2014-01-07 13:26:00,2014-01-11 07:48:00,Dept of Public Works,buffalo
2014-01-07 13:26:00,2014-01-09 08:00:00,Utilities,buffalo
2014-01-07 13:46:00,2014-01-10 09:10:00,DPIS,buffalo
2014-01-07 13:46:00,2014-01-13 09:01:00,Dept of Public Works,buffalo
2014-01-07 14:00:00,2014-01-08 12:40:00,Dept of Parking,buffalo
2014-01-07 14:11:00,2014-01-11 07:48:00,Dept of Public Works,buffalo
2014-01-07 14:16:00,2014-01-14 07:00:00,Dept of Public Works,buffalo
2014-01-07 14:42:00,2014-01-10 15:12:00,Dept of Parking,buffalo
2014-01-07 14:51:00,2014-01-09 11:24:00,Dept of Public Works,buffalo
2014-01-07 15:05:00,2014-01-10 13:01:00,Dept of Parking,buffalo
2014-01-07 15:23:00,2014-01-09 09:52:00,Utilities,buffalo
2014-01-07 15:27:00,2014-01-11 07:48:00,Dept of Public Works,buffalo
2014-01-07 15:29:00,2014-01-09 11:24:00,Dept of Public Works,buffalo
2014-01-07 15:32:00,2014-01-31 10:14:00,DPIS,buffalo
2014-01-07 15:44:00,2014-01-16 15:36:00,Dept of Law,buffalo
2014-01-07 15:53:00,2014-01-23 11:37:00,DPIS,buffalo
2014-01-07 15:56:00,2014-01-16 16:55:00,Buffalo Municipal Housing Authority,buffalo
2014-01-08 07:55:00,2014-01-10 12:45:00,Dept of Parking,buffalo
2014-01-08 08:34:00,2014-01-10 12:50:00,Dept of Parking,buffalo
2014-01-08 08:40:00,2014-01-09 11:19:00,Dept of Public Works,buffalo
2014-01-08 08:41:00,2014-01-10 12:46:00,Dept of Parking,buffalo
2014-01-08 08:42:00,2014-01-15 09:57:00,Dept of Public Works,buffalo
2014-01-08 08:47:00,2014-01-09 09:20:00,Dept of Public Works,buffalo
2014-01-08 08:47:00,2014-01-11 08:33:00,Dept of Public Works,buffalo
2014-01-08 08:48:00,2014-01-08 10:54:00,Buffalo Police Department,buffalo
2014-01-08 08:49:00,2014-01-14 11:34:00,Dept of Public Works,buffalo
2014-01-08 08:53:00,2014-01-09 09:20:00,Dept of Public Works,buffalo
2014-01-08 08:57:00,2014-01-15 16:06:00,Utilities,buffalo
2014-01-08 08:57:00,2014-01-09 09:19:00,Dept of Public Works,buffalo
2014-01-08 08:58:00,2014-01-11 07:48:00,Dept of Public Works,buffalo
2014-01-08 08:59:00,2014-01-11 07:48:00,Dept of Public Works,buffalo
2014-01-08 09:02:00,2014-01-10 13:00:00,Dept of Parking,buffalo
2014-01-08 09:03:00,2014-01-08 10:53:00,Buffalo Police Department,buffalo
2014-01-08 09:03:00,2014-01-08 11:38:00,Buffalo Fire Department,buffalo
2014-01-08 09:04:00,2014-01-09 08:52:00,Utilities,buffalo
2014-01-08 09:04:00,2014-01-11 07:48:00,Dept of Public Works,buffalo
2014-01-08 09:17:00,2014-01-14 17:07:00,Dept of Public Works,buffalo
2014-01-08 09:19:00,2014-01-08 11:28:00,Dept of Public Works,buffalo
2014-01-08 09:20:00,2014-01-11 07:48:00,Dept of Public Works,buffalo
2014-01-08 09:23:00,2014-01-08 13:57:00,Dept of Public Works,buffalo
2014-01-08 09:23:00,2014-01-11 07:48:00,Dept of Public Works,buffalo
2014-01-08 09:23:00,2014-01-08 10:50:00,DPIS,buffalo
2014-01-08 09:24:00,2014-01-08 10:52:00,Office of the Mayor,buffalo
2014-01-08 09:29:00,2014-01-09 09:19:00,Dept of Public Works,buffalo
2014-01-08 09:31:00,2014-01-10 09:20:00,Dept of Public Works,buffalo
2014-01-08 09:31:00,2014-01-16 09:26:00,Dept of Public Works,buffalo
2014-01-08 09:32:00,2014-01-08 11:17:00,Dept of Public Works,buffalo
2014-01-08 09:33:00,2014-01-08 11:18:00,Dept of Public Works,buffalo
2014-01-08 09:34:00,2014-01-10 12:49:00,Dept of Parking,buffalo
2014-01-08 09:34:00,2014-01-11 07:00:00,Dept of Public Works,buffalo
2014-01-08 09:35:00,2014-01-09 09:17:00,Dept of Public Works,buffalo
2014-01-08 09:35:00,2014-01-11 07:48:00,Dept of Public Works,buffalo
2014-01-08 09:37:00,2014-02-05 09:59:00,DPIS,buffalo
2014-01-08 09:39:00,2014-01-09 09:16:00,Dept of Public Works,buffalo
2014-01-08 09:40:00,2014-01-11 07:48:00,Dept of Public Works,buffalo
2014-01-08 09:41:00,2014-01-09 09:16:00,Dept of Public Works,buffalo
2014-01-08 09:43:00,2014-01-11 07:48:00,Dept of Public Works,buffalo
2014-01-08 09:47:00,2014-01-11 07:48:00,Dept of Public Works,buffalo
2014-01-08 09:47:00,2014-01-11 07:48:00,Dept of Public Works,buffalo
2014-01-08 09:47:00,2014-01-08 12:38:00,Dept of Parking,buffalo
2014-01-08 09:48:00,2014-01-11 07:48:00,Dept of Public Works,buffalo
2014-01-08 09:53:00,2014-01-11 07:48:00,Dept of Public Works,buffalo
2014-01-08 09:54:00,2014-01-11 07:48:00,Dept of Public Works,buffalo
2014-01-08 09:57:00,2014-01-11 07:48:00,Dept of Public Works,buffalo
2014-01-08 09:59:00,2014-01-11 07:48:00,Dept of Public Works,buffalo
2014-01-08 09:59:00,2014-01-10 16:21:00,Dept of Parking,buffalo
2014-01-08 10:00:00,2014-01-11 07:48:00,Dept of Public Works,buffalo
2014-01-08 10:00:00,2014-01-11 07:48:00,Dept of Public Works,buffalo
2014-01-08 10:01:00,2014-01-11 07:48:00,Dept of Public Works,buffalo
2014-01-08 10:01:00,2014-01-08 10:52:00,Buffalo Police Department,buffalo
2014-01-08 10:02:00,2014-01-09 09:15:00,Dept of Public Works,buffalo
2014-01-08 10:05:00,2014-01-09 08:49:00,Utilities,buffalo
2014-01-08 10:06:00,2014-01-09 15:14:00,DPIS,buffalo
2014-01-08 10:08:00,2014-01-09 09:15:00,Dept of Public Works,buffalo
2014-01-08 10:09:00,2014-01-13 08:50:00,Dept of Public Works,buffalo
2014-01-08 10:10:00,2014-01-10 12:49:00,Dept of Parking,buffalo
2014-01-08 10:10:00,2014-01-11 07:48:00,Dept of Public Works,buffalo
2014-01-08 10:10:00,2014-01-10 08:07:00,Dept of Public Works,buffalo
2014-01-08 10:11:00,2014-01-11 07:48:00,Dept of Public Works,buffalo
2014-01-08 10:12:00,2014-01-14 12:58:00,Dept of Public Works,buffalo
2014-01-08 10:13:00,2014-01-15 16:06:00,Utilities,buffalo
2014-01-08 10:25:00,2014-01-09 09:14:00,Dept of Public Works,buffalo
2014-01-08 10:27:00,2014-01-10 13:03:00,Dept of Parking,buffalo
2014-01-08 10:28:00,2014-01-14 15:49:00,Dept of Public Works,buffalo
2014-01-08 10:35:00,2014-01-10 12:47:00,Dept of Parking,buffalo
2014-01-08 10:36:00,2014-01-11 07:48:00,Dept of Public Works,buffalo
2014-01-08 10:37:00,2014-01-09 09:15:00,Dept of Public Works,buffalo
2014-01-08 10:38:00,2014-01-08 12:38:00,Dept of Parking,buffalo
2014-01-08 10:39:00,2014-01-10 16:23:00,Dept of Parking,buffalo
2014-01-08 10:39:00,2014-01-16 11:57:00,Dept of Public Works,buffalo
2014-01-08 10:44:00,2014-01-11 07:48:00,Dept of Public Works,buffalo
2014-01-08 10:45:00,2014-02-20 11:01:00,DPIS,buffalo
2014-01-08 10:46:00,2014-01-09 17:23:00,Office of the Mayor,buffalo
2014-01-08 10:46:00,2014-01-08 13:37:00,Dept of Public Works,buffalo
2014-01-08 10:47:00,2014-01-09 09:13:00,Dept of Public Works,buffalo
2014-01-08 10:48:00,2014-01-09 08:05:00,Utilities,buffalo
2014-01-08 10:48:00,2014-01-09 09:13:00,Dept of Public Works,buffalo
2014-01-08 10:52:00,2014-01-13 16:44:00,Dept of Parking,buffalo
2014-01-08 10:53:00,2014-01-11 07:48:00,Dept of Public Works,buffalo
2014-01-08 10:55:00,2014-01-11 07:48:00,Dept of Public Works,buffalo
2014-01-08 10:55:00,2014-01-16 15:42:00,Dept of Law,buffalo
2014-01-08 10:57:00,2014-01-09 09:12:00,Dept of Public Works,buffalo
2014-01-08 10:57:00,2014-01-11 07:48:00,Dept of Public Works,buffalo
2014-01-08 11:04:00,2014-01-09 09:12:00,Dept of Public Works,buffalo
2014-01-08 11:06:00,2014-01-11 07:48:00,Dept of Public Works,buffalo
2014-01-08 11:06:00,2014-01-11 07:48:00,Dept of Public Works,buffalo
2014-01-08 11:11:00,2014-01-15 09:55:00,Dept of Public Works,buffalo
2014-01-08 11:12:00,2014-01-09 15:00:00,DPIS,buffalo
2014-01-08 11:13:00,2014-01-11 07:48:00,Dept of Public Works,buffalo
2014-01-08 11:16:00,2014-01-09 09:11:00,Dept of Public Works,buffalo
2014-01-08 11:19:00,2014-01-09 15:14:00,Buffalo Police Department,buffalo
2014-01-08 11:22:00,2014-01-11 07:48:00,Dept of Public Works,buffalo
2014-01-08 11:23:00,2014-01-10 12:44:00,Dept of Parking,buffalo
2014-01-08 11:26:00,2014-01-13 12:59:00,Dept of Public Works,buffalo
2014-01-08 11:27:00,2014-01-14 13:00:00,Dept of Public Works,buffalo
2014-01-08 11:30:00,2014-01-14 08:03:00,Dept of Public Works,buffalo
2014-01-08 11:33:00,2014-01-11 07:48:00,Dept of Public Works,buffalo
2014-01-08 11:34:00,2014-01-09 09:50:00,Utilities,buffalo
2014-01-08 11:36:00,2014-01-09 09:10:00,Dept of Public Works,buffalo
2014-01-08 11:46:00,2014-01-15 16:06:00,Utilities,buffalo
2014-01-08 11:46:00,2014-01-10 10:13:00,DPIS,buffalo
2014-01-08 11:47:00,2014-01-09 17:22:00,Office of the Mayor,buffalo
2014-01-08 11:49:00,2014-01-11 07:00:00,Dept of Public Works,buffalo
2014-01-08 11:52:00,2014-01-09 09:01:00,Utilities,buffalo
2014-01-08 12:00:00,2014-01-16 09:43:00,Dept of Public Works,buffalo
2014-01-08 12:00:00,2014-01-15 16:06:00,Utilities,buffalo
2014-01-08 12:05:00,2014-01-09 15:51:00,Dept of Public Works,buffalo
2014-01-08 12:16:00,2014-01-09 09:10:00,Dept of Public Works,buffalo
2014-01-08 12:16:00,2014-01-09 15:51:00,Dept of Public Works,buffalo
2014-01-08 12:19:00,2014-01-09 15:51:00,Dept of Public Works,buffalo
2014-01-08 12:21:00,2014-01-09 15:51:00,Dept of Public Works,buffalo
2014-01-08 12:23:00,2014-01-09 15:51:00,Dept of Public Works,buffalo
2014-01-08 12:24:00,2014-01-09 15:13:00,Buffalo Police Department,buffalo
2014-01-08 12:26:00,2014-01-09 14:20:00,Dept of Public Works,buffalo
2014-01-08 12:35:00,2014-01-09 15:16:00,Buffalo Police Department,buffalo
2014-01-08 12:36:00,2014-01-09 15:51:00,Dept of Public Works,buffalo
2014-01-08 12:37:00,2014-01-09 15:51:00,Dept of Public Works,buffalo
2014-01-08 12:38:00,2014-01-10 12:48:00,Dept of Parking,buffalo
2014-01-08 12:41:00,2014-01-08 13:56:00,Dept of Public Works,buffalo
2014-01-08 12:41:00,2014-01-13 06:45:00,Dept of Public Works,buffalo
2014-01-08 12:41:00,2014-01-10 16:03:00,Dept of Parking,buffalo
2014-01-08 12:43:00,2014-01-09 15:51:00,Dept of Public Works,buffalo
2014-01-08 12:44:00,2014-01-11 07:48:00,Dept of Public Works,buffalo
2014-01-08 12:45:00,2014-03-24 16:09:00,Dept of Public Works,buffalo
2014-01-08 12:49:00,2014-01-14 13:53:00,DPIS,buffalo
2014-01-08 12:51:00,2014-01-08 12:52:00,Dept of Public Works,buffalo
2014-01-08 12:51:00,2014-01-11 07:48:00,Dept of Public Works,buffalo
2014-01-08 12:52:00,2014-01-09 09:10:00,Dept of Public Works,buffalo
2014-01-08 12:52:00,2014-01-11 07:48:00,Dept of Public Works,buffalo
2014-01-08 12:53:00,2014-01-09 15:51:00,Dept of Public Works,buffalo
2014-01-08 12:53:00,2014-01-31 10:52:00,DPIS,buffalo
2014-01-08 12:56:00,2014-01-09 09:10:00,Dept of Public Works,buffalo
2014-01-08 13:00:00,2014-01-10 12:51:00,Dept of Parking,buffalo
2014-01-08 13:00:00,2014-01-09 15:51:00,Dept of Public Works,buffalo
2014-01-08 13:02:00,2014-01-10 07:50:00,Dept of Public Works,buffalo
2014-01-08 13:08:00,2014-01-14 10:02:00,DPIS,buffalo
2014-01-08 13:09:00,2014-01-10 16:01:00,Dept of Parking,buffalo
2014-01-08 13:09:00,2014-01-23 16:24:00,Dept of Parking,buffalo
2014-01-08 13:10:00,2014-01-10 12:50:00,Dept of Parking,buffalo
2014-01-08 13:11:00,2014-01-16 08:35:00,DPIS,buffalo
2014-01-08 13:12:00,2014-01-15 09:23:00,Dept of Public Works,buffalo
2014-01-08 13:18:00,2014-01-10 16:10:00,Dept of Parking,buffalo
2014-01-08 13:24:00,2014-01-09 15:51:00,Dept of Public Works,buffalo
2014-01-08 13:25:00,2014-01-09 15:51:00,Dept of Public Works,buffalo
2014-01-08 13:28:00,2014-01-14 13:51:00,DPIS,buffalo
2014-01-08 13:29:00,2014-01-09 09:10:00,Dept of Public Works,buffalo
2014-01-08 13:29:00,2014-01-16 15:52:00,DPIS,buffalo
2014-01-08 13:31:00,2014-01-15 16:06:00,Utilities,buffalo
2014-01-08 13:38:00,2014-01-09 15:51:00,Dept of Public Works,buffalo
2014-01-08 13:39:00,2014-01-09 15:51:00,Dept of Public Works,buffalo
2014-01-08 13:41:00,2014-01-14 15:49:00,Dept of Public Works,buffalo
2014-01-08 13:42:00,2014-01-09 15:51:00,Dept of Public Works,buffalo
2014-01-08 13:44:00,2014-01-09 15:51:00,Dept of Public Works,buffalo
2014-01-08 13:45:00,2014-01-09 09:09:00,Dept of Public Works,buffalo
2014-01-08 13:46:00,2014-01-13 16:38:00,Dept of Parking,buffalo
2014-01-08 13:47:00,2014-01-09 08:09:00,DPIS,buffalo
2014-01-08 13:52:00,2014-01-10 16:24:00,Dept of Parking,buffalo
2014-01-08 13:58:00,2014-01-09 15:51:00,Dept of Public Works,buffalo
2014-01-08 13:59:00,2014-01-14 12:58:00,Dept of Public Works,buffalo
2014-01-08 13:59:00,2014-01-09 15:51:00,Dept of Public Works,buffalo
2014-01-08 14:01:00,2014-01-09 15:51:00,Dept of Public Works,buffalo
2014-01-08 14:02:00,2014-01-10 13:03:00,Dept of Parking,buffalo
2014-01-08 14:03:00,2014-01-09 09:09:00,Dept of Public Works,buffalo
2014-01-08 14:04:00,2014-01-09 09:08:00,Dept of Public Works,buffalo
2014-01-08 14:07:00,2014-01-10 08:13:00,Dept of Public Works,buffalo
2014-01-08 14:08:00,2014-01-09 16:01:00,Dept of Public Works,buffalo
2014-01-08 14:11:00,2014-01-09 15:32:00,Assessment & Taxation,buffalo
2014-01-08 14:12:00,2014-01-13 12:38:00,Dept of Public Works,buffalo
2014-01-08 14:18:00,2014-01-09 09:00:00,Dept of Public Works,buffalo
2014-01-08 14:21:00,2014-01-21 10:58:00,Dept of Public Works,buffalo
2014-01-08 14:24:00,2014-01-10 08:16:00,Dept of Public Works,buffalo
2014-01-08 14:25:00,2014-01-09 09:08:00,Dept of Public Works,buffalo
2014-01-08 14:29:00,2014-01-16 16:56:00,Buffalo Municipal Housing Authority,buffalo
2014-01-08 14:33:00,2014-02-28 07:56:00,DPIS,buffalo
2014-01-08 14:33:00,2014-01-10 12:40:00,Dept of Parking,buffalo
2014-01-08 14:33:00,2014-01-09 15:51:00,Dept of Public Works,buffalo
2014-01-08 14:35:00,2014-01-09 09:08:00,Dept of Public Works,buffalo
2014-01-08 14:35:00,2014-01-08 14:37:00,Dept of Public Works,buffalo
2014-01-08 14:37:00,2014-01-10 10:38:00,DPIS,buffalo
2014-01-08 14:37:00,2014-01-09 09:08:00,Dept of Public Works,buffalo
